function_name,cpu-cycles,instructions,cache-misses,cache-ref 
AAS_DData,3315,2506,2,60 
AAS_DData,3435,2506,0,54 
AAS_DData,3462,2506,0,60 
AAS_DData,3486,2506,1,59 
AAS_DData,3973,2506,21,96 
AAS_DData,3440,2506,0,48 
AAS_DData,3727,2506,4,85 
AAS_DData,3632,2506,0,43 
AAS_DData,3492,2506,0,33 
AAS_DData,3615,2506,4,40 
AAS_DData,3736,2506,26,47 
AAS_DData,3957,2506,28,35 
AAS_DData,3603,2506,28,55 
AAS_DData,3476,2506,0,52 
AAS_DData,3517,2506,0,46 
AAS_DData,3335,2506,2,36 
AAS_DData,3353,2506,17,61 
AAS_DData,3582,2506,6,43 
AAS_DData,3827,2506,12,50 
AAS_DData,3549,2506,4,61 
AAS_DData,3602,2506,0,63 
AAS_DData,3439,2506,0,48 
AAS_DData,3717,2506,5,53 
AAS_DData,3440,2506,0,46 
AAS_DData,3476,2506,0,43 
AAS_DData,3751,2506,11,65 
AAS_DData,3608,2506,0,44 
AAS_DData,3455,2506,3,48 
AAS_DData,3663,2506,2,63 
AAS_DData,3470,2506,0,40 
AAS_DData,3430,2506,0,42 
AAS_DData,3834,2506,19,41 
AAS_DData,3960,2506,19,84 
AAS_DData,3522,2506,4,56 
AcpiTbChecksum,3450,2486,1,34 
AcpiTbChecksum,3490,2486,12,39 
AcpiTbChecksum,3631,2486,0,74 
AcpiTbChecksum,3628,2486,19,62 
AcpiTbChecksum,3463,2486,15,54 
AcpiTbChecksum,3688,2486,2,63 
AcpiTbChecksum,3631,2486,0,55 
AcpiTbChecksum,3438,2486,0,65 
AcpiTbChecksum,3367,2486,0,40 
AcpiTbChecksum,3672,2486,0,70 
AcpiTbChecksum,3506,2486,0,36 
AcpiTbChecksum,3560,2486,0,51 
AcpiTbChecksum,3487,2486,0,47 
AcpiTbChecksum,3649,2486,0,50 
AcpiTbChecksum,3769,2486,0,61 
AcpiTbChecksum,3490,2486,0,42 
AcpiTbChecksum,3590,2486,0,37 
AcpiTbChecksum,3457,2486,0,44 
AcpiTbChecksum,3382,2486,0,30 
AcpiTbChecksum,3770,2486,16,48 
AcpiTbChecksum,4741,2486,21,56 
AcpiTbChecksum,4096,2486,32,49 
AcpiTbChecksum,3556,2486,29,62 
AcpiTbChecksum,3265,2486,0,39 
AcpiTbChecksum,3324,2486,4,66 
AcpiTbChecksum,3454,2486,2,47 
AcpiTbChecksum,3561,2486,0,58 
AcpiTbChecksum,3461,2486,14,46 
AcpiTbChecksum,3557,2486,4,48 
AcpiTbChecksum,3507,2486,4,54 
AcpiTbChecksum,3507,2486,2,51 
AcpiTbChecksum,3449,2486,0,43 
AcpiTbChecksum,3448,2486,0,58 
AcpiTbChecksum,3682,2486,2,51 
AcpiTbChecksum,3459,2486,13,45 
AcpiTbChecksum,3405,2486,0,43 
AcpiTbChecksum,3603,2486,14,49 
AcpiTbChecksum,3549,2486,5,72 
AcpiTbChecksum,3392,2486,2,29 
AcpiTbChecksum,3526,2486,2,49 
AcpiTbChecksum,4797,2486,29,49 
AcpiTbChecksum,3402,2486,0,66 
AcpiTbChecksum,3586,2486,0,26 
AcpiTbChecksum,3360,2486,9,42 
AcpiTbChecksum,3680,2486,12,52 
AcpiTbChecksum,3469,2486,2,57 
AcpiTbChecksum,3952,2486,10,42 
AcpiTbChecksum,3641,2486,23,44 
AcpiTbChecksum,3465,2486,4,49 
AcpiTbChecksum,3406,2486,0,52 
AcpiTbChecksum,3199,2486,0,38 
AcpiTbChecksum,3399,2486,0,44 
AcpiTbChecksum,3544,2486,0,75 
AcpiTbChecksum,3415,2486,0,60 
AcpiTbChecksum,3521,2486,4,57 
AcpiTbChecksum,3447,2486,2,39 
AcpiTbChecksum,3679,2486,2,29 
AcpiTbChecksum,3374,2486,0,42 
AcpiTbChecksum,3494,2486,0,37 
AcpiTbChecksum,3357,2486,0,71 
AcpiTbChecksum,3541,2486,0,31 
AcpiTbChecksum,3453,2486,0,72 
AcpiTbChecksum,3956,2486,3,42 
AcpiTbChecksum,3799,2486,38,54 
AcpiTbChecksum,5537,2486,27,150 
AcpiTbChecksum,3683,2486,30,65 
AcpiTbChecksum,3755,2486,0,44 
AcpiTbChecksum,3368,2486,0,50 
AcpiTbChecksum,3457,2486,4,85 
AcpiTbChecksum,3477,2486,0,43 
AcpiTbChecksum,3643,2486,14,72 
AcpiTbChecksum,4283,2486,14,53 
AcpiTbChecksum,3687,2486,11,56 
AcpiTbChecksum,3421,2486,1,49 
AcpiTbChecksum,3420,2486,2,39 
AcpiTbChecksum,3486,2486,8,71 
AcpiTbChecksum,3400,2486,0,48 
AcpiTbChecksum,4397,2486,7,46 
AcpiTbChecksum,5389,2486,18,61 
AcpiTbChecksum,3604,2486,16,43 
AcpiTbChecksum,3433,2486,0,54 
AcpiTbChecksum,3422,2486,4,60 
AcpiTbChecksum,3551,2486,2,43 
AcpiTbChecksum,3639,2486,30,53 
AcpiTbChecksum,3545,2486,2,62 
AcpiTbChecksum,3367,2486,0,39 
AcpiTbChecksum,3468,2486,0,42 
AcpiTbChecksum,3629,2486,11,63 
AcpiTbChecksum,3620,2486,4,54 
AcpiTbChecksum,4008,2486,8,45 
AcpiTbChecksum,3791,2486,6,40 
AcpiTbChecksum,3673,2486,0,43 
AcpiTbChecksum,3649,2486,2,63 
AcpiTbChecksum,3830,2486,3,51 
AcpiTbChecksum,3419,2486,0,43 
AcpiTbChecksum,3445,2486,4,51 
AcpiTbChecksum,3516,2486,0,42 
AcpiTbChecksum,3406,2486,3,51 
AcpiTbChecksum,3569,2486,0,68 
AcpiTbChecksum,3446,2486,0,39 
acpi_tb_checksum,3535,2486,0,36 
acpi_tb_checksum,3460,2486,0,50 
acpi_tb_checksum,39473,11752,20,3215 
acpi_tb_checksum,3411,2486,3,68 
acpi_tb_checksum,3950,2486,25,41 
acpi_tb_checksum,6635,2486,11,65 
acpi_tb_checksum,3594,2486,29,45 
acpi_tb_checksum,3654,2486,0,75 
acpi_tb_checksum,3436,2486,0,32 
acpi_tb_checksum,3508,2486,8,41 
acpi_tb_checksum,3427,2486,0,47 
acpi_tb_checksum,4436,2486,10,75 
acpi_tb_checksum,3592,2486,15,39 
acpi_tb_checksum,3408,2486,0,54 
acpi_tb_checksum,3456,2486,1,39 
acpi_tb_checksum,3603,2486,2,47 
acpi_tb_checksum,3827,2486,6,60 
acpi_tb_checksum,3709,2486,25,66 
acpi_tb_checksum,3865,2486,4,51 
acpi_tb_checksum,3689,2486,0,71 
acpi_tb_checksum,3382,2486,0,40 
acpi_tb_checksum,3452,2486,0,45 
acpi_tb_checksum,3418,2486,4,70 
acpi_tb_checksum,3439,2486,4,35 
acpi_tb_checksum,4072,2486,38,65 
acpi_tb_checksum,3489,2486,0,53 
acpi_tb_checksum,3617,2486,4,44 
acpi_tb_checksum,3606,2486,0,61 
acpi_tb_checksum,3461,2486,2,40 
acpi_tb_checksum,3473,2486,2,49 
acpi_tb_checksum,4041,2486,23,53 
acpi_tb_checksum,3534,2486,3,44 
acpi_tb_checksum,3731,2486,2,62 
acpi_tb_checksum,3317,2486,4,43 
acpi_tb_checksum,3376,2486,0,51 
acpi_tb_checksum,3604,2486,0,43 
acpi_tb_checksum,3437,2486,0,37 
acpi_tb_checksum,3397,2486,2,40 
acpi_tb_checksum,3460,2486,0,47 
acpi_tb_checksum,3529,2486,2,49 
acpi_tb_checksum,3666,2486,2,80 
acpi_tb_checksum,3494,2486,0,49 
acpi_tb_checksum,3355,2486,2,63 
acpi_tb_checksum,3556,2486,0,62 
acpi_tb_checksum,3673,2486,0,70 
acpi_tb_checksum,4101,2486,58,89 
acpi_tb_checksum,3739,2486,31,52 
acpi_tb_checksum,3922,2486,31,57 
acpi_tb_checksum,3463,2486,21,70 
acpi_tb_checksum,3414,2486,2,47 
acpi_tb_checksum,3511,2486,2,51 
acpi_tb_checksum,3504,2486,2,42 
acpi_tb_checksum,3875,2486,6,49 
acpi_tb_checksum,3708,2486,13,33 
acpi_tb_checksum,3541,2486,2,49 
acpi_tb_checksum,3488,2486,0,48 
acpi_tb_checksum,3407,2486,5,49 
acpi_tb_checksum,3424,2486,0,52 
acpi_tb_checksum,3510,2486,0,62 
acpi_tb_checksum,3881,2486,6,69 
acpi_tb_checksum,3533,2486,2,54 
acpi_tb_checksum,3439,2486,0,51 
acpi_tb_checksum,3681,2486,0,49 
acpi_tb_checksum,3425,2486,2,33 
acpi_tb_checksum,3981,2486,25,48 
acpi_tb_checksum,3556,2486,7,67 
acpi_tb_checksum,3833,2486,24,78 
acpi_tb_checksum,3845,2486,0,84 
acpi_tb_checksum,3524,2486,0,56 
acpi_tb_checksum,3337,2486,0,62 
acpi_tb_checksum,3468,2486,0,45 
acpi_tb_checksum,3735,2486,0,50 
acpi_tb_checksum,5371,2486,0,93 
acpi_tb_checksum,3565,2486,10,57 
acpi_tb_checksum,3507,2486,0,62 
acpi_tb_checksum,4446,2486,0,52 
acpi_tb_checksum,3548,2486,0,67 
acpi_tb_checksum,3476,2486,2,75 
acpi_tb_checksum,3348,2486,0,42 
acpi_tb_checksum,3549,2486,4,83 
acpi_tb_checksum,3475,2486,0,47 
acpi_tb_checksum,3388,2486,0,47 
acpi_tb_checksum,5572,2486,6,195 
acpi_tb_checksum,3778,2486,19,46 
acpi_tb_checksum,3525,2486,4,49 
acpi_tb_checksum,3799,2486,22,41 
acpi_tb_checksum,3510,2486,4,46 
acpi_tb_checksum,3373,2486,0,36 
acpi_tb_checksum,3459,2486,0,44 
acpi_tb_checksum,3465,2486,2,67 
acpi_tb_checksum,3387,2486,0,65 
acpi_tb_checksum,3939,2486,9,48 
acpi_tb_checksum,3631,2486,6,56 
acpi_tb_checksum,3543,2486,0,63 
acpi_tb_checksum,3445,2486,4,62 
acpi_tb_checksum,3492,2486,5,66 
acpi_tb_checksum,3533,2486,2,88 
acpi_tb_checksum,3430,2486,3,61 
acpi_tb_checksum,3809,2486,33,44 
acpi_tb_checksum,4748,2486,6,41 
ad7280_crc8_build_table,9010,23195,6,80 
ad7280_crc8_build_table,9188,23195,4,92 
ad7280_crc8_build_table,9784,23195,21,67 
ad7280_crc8_build_table,9070,23195,25,58 
ad7280_crc8_build_table,9061,23195,2,79 
ad7280_crc8_build_table,8780,23195,0,50 
ad7280_crc8_build_table,8969,23195,2,86 
ad7280_crc8_build_table,9024,23195,12,80 
ad7280_crc8_build_table,9126,23195,2,64 
ad7280_crc8_build_table,8893,23195,16,62 
ad7280_crc8_build_table,8899,23195,4,69 
ad7280_crc8_build_table,9047,23195,2,74 
ad7280_crc8_build_table,8964,23195,0,60 
ad7280_crc8_build_table,8974,23195,0,52 
ad7280_crc8_build_table,8984,23195,0,44 
ad7280_crc8_build_table,8929,23195,0,65 
ad7280_crc8_build_table,8976,23195,0,53 
ad7280_crc8_build_table,9026,23195,0,64 
ad7280_crc8_build_table,8959,23195,2,76 
ad7280_crc8_build_table,9102,23195,0,79 
ad7280_crc8_build_table,9052,23195,2,59 
ad7280_crc8_build_table,9153,23195,0,67 
ad7280_crc8_build_table,8971,23195,2,88 
ad7280_crc8_build_table,8963,23195,2,57 
ad7280_crc8_build_table,9233,23195,0,64 
ad7280_crc8_build_table,9206,23195,3,58 
ad7280_crc8_build_table,9222,23195,2,74 
ad7280_crc8_build_table,9019,23195,0,53 
ad7280_crc8_build_table,8956,23195,0,66 
ad7280_crc8_build_table,10807,23195,8,51 
ad7280_crc8_build_table,9082,23195,40,76 
ad7280_crc8_build_table,9156,23195,8,107 
ad7280_crc8_build_table,9403,23195,28,58 
ad7280_crc8_build_table,9373,23195,33,74 
ad7280_crc8_build_table,9114,23195,0,63 
ad7280_crc8_build_table,9138,23195,2,96 
ad7280_crc8_build_table,10523,23195,8,89 
ad7280_crc8_build_table,9064,23195,10,95 
ad7280_crc8_build_table,9362,23195,27,87 
ad7280_crc8_build_table,9287,23195,10,89 
ad7280_crc8_build_table,9034,23195,7,71 
ad7280_crc8_build_table,9220,23195,4,82 
ad7280_crc8_build_table,9296,23195,17,118 
ad7280_crc8_build_table,9227,23195,33,67 
ad7280_crc8_build_table,8973,23195,15,60 
ad7280_crc8_build_table,9142,23195,9,76 
ad7280_crc8_build_table,8866,23195,4,89 
ad7280_crc8_build_table,8980,23195,0,77 
ad7280_crc8_build_table,9303,23195,10,117 
ad7280_crc8_build_table,9157,23195,28,70 
ad7280_crc8_build_table,9001,23195,1,60 
ad7280_crc8_build_table,9204,23195,18,72 
ad7280_crc8_build_table,8967,23195,3,58 
ad7280_crc8_build_table,8794,23195,0,62 
ad7280_crc8_build_table,9287,23195,14,77 
ad7280_crc8_build_table,9408,23195,5,57 
ad7280_crc8_build_table,9063,23195,2,73 
ad7280_crc8_build_table,9105,23195,2,83 
ad7280_crc8_build_table,9330,23195,0,69 
ad7280_crc8_build_table,9075,23195,3,74 
ad7280_crc8_build_table,8979,23195,0,65 
ad7280_crc8_build_table,9053,23195,0,59 
ad7280_crc8_build_table,8968,23195,0,56 
ad7280_crc8_build_table,9032,23195,10,111 
ad7280_crc8_build_table,50725,24534,21,452 
ad7280_crc8_build_table,8951,23195,0,58 
ad7280_crc8_build_table,8880,23195,0,81 
ad7280_crc8_build_table,8976,23195,2,83 
ad7280_crc8_build_table,9277,23195,4,69 
ad7280_crc8_build_table,9040,23195,0,92 
ad7280_crc8_build_table,8897,23195,4,74 
ad7280_crc8_build_table,9089,23195,30,71 
ad7280_crc8_build_table,9349,23195,30,67 
ad7280_crc8_build_table,9388,23195,48,84 
ad7280_crc8_build_table,9449,23195,28,61 
ad7280_crc8_build_table,8836,23195,4,81 
ad7280_crc8_build_table,8835,23195,7,83 
ad7280_crc8_build_table,9142,23195,2,59 
ad7280_crc8_build_table,8910,23195,2,50 
ad7280_crc8_build_table,10176,23195,24,72 
ad7280_crc8_build_table,8962,23195,0,57 
ad7280_crc8_build_table,9093,23195,0,52 
ad7280_crc8_build_table,8959,23195,2,58 
ad7280_crc8_build_table,8960,23195,2,71 
ad7280_crc8_build_table,8962,23195,3,53 
ad7280_crc8_build_table,9205,23195,2,64 
ad7280_crc8_build_table,9084,23195,8,61 
ad7280_crc8_build_table,9067,23195,0,49 
ad7280_crc8_build_table,9063,23195,3,79 
ad7280_crc8_build_table,9154,23195,0,61 
ad7280_crc8_build_table,9005,23195,4,66 
ad7280_crc8_build_table,9173,23195,2,66 
ad7280_crc8_build_table,9318,23195,7,71 
ad7280_crc8_build_table,8940,23195,1,63 
ad7280_crc8_build_table,8879,23195,2,79 
ad7280_crc8_build_table,8935,23195,6,69 
ad7280_crc8_build_table,8849,23195,0,67 
ad7280_crc8_build_table,9153,23195,29,63 
ad7280_crc8_build_table,8894,23195,14,65 
ad7280_crc8_build_table,8834,23195,0,58 
addHighPrecision,4865,5539,5,228 
addHighPrecision,5510,5539,16,246 
addHighPrecision,4925,5539,2,237 
addHighPrecision,4883,5539,5,244 
addHighPrecision,5178,5539,0,243 
addHighPrecision,5228,5539,9,254 
addHighPrecision,5242,5539,47,241 
addHighPrecision,7183,5539,45,245 
addHighPrecision,5182,5539,17,228 
addHighPrecision,5151,5539,50,259 
addHighPrecision,6418,5539,117,238 
addHighPrecision,5696,5539,35,257 
addHighPrecision,5465,5539,30,257 
addHighPrecision,5528,5539,93,264 
addHighPrecision,5258,5539,47,248 
addHighPrecision,5055,5539,27,221 
addHighPrecision,7300,5539,104,229 
addHighPrecision,5267,5539,36,222 
addHighPrecision,5154,5539,122,275 
addHighPrecision,5340,5539,30,248 
addHighPrecision,5084,5539,81,232 
addHighPrecision,5661,5539,4,237 
addHighPrecision,5069,5539,0,240 
addHighPrecision,5033,5539,4,272 
addHighPrecision,5294,5539,7,261 
addHighPrecision,5151,5539,5,244 
addHighPrecision,5047,5539,2,238 
addHighPrecision,5019,5539,6,253 
addHighPrecision,5252,5539,16,264 
addHighPrecision,5105,5539,3,240 
addHighPrecision,5062,5539,2,275 
addHighPrecision,4943,5539,1,269 
addHighPrecision,5047,5539,7,257 
addHighPrecision,5374,5539,12,289 
addHighPrecision,5427,5539,132,244 
addHighPrecision,6228,5539,200,287 
addHighPrecision,5129,5539,35,245 
addHighPrecision,5014,5539,10,234 
addHighPrecision,5369,5539,75,227 
addHighPrecision,5612,5539,95,247 
addHighPrecision,5357,5539,46,234 
addHighPrecision,5201,5539,34,251 
addHighPrecision,5932,5539,91,252 
addHighPrecision,6011,5539,48,271 
addHighPrecision,4997,5539,23,235 
addHighPrecision,5015,5539,17,222 
addHighPrecision,5379,5539,62,259 
addHighPrecision,5310,5539,23,290 
addHighPrecision,6173,5539,39,245 
addHighPrecision,8419,5539,117,345 
addHighPrecision,5411,5539,55,256 
addHighPrecision,4935,5539,39,263 
addHighPrecision,5508,5539,0,235 
addHighPrecision,8276,5539,2,221 
addHighPrecision,5176,5539,26,241 
addHighPrecision,5426,5539,8,247 
addHighPrecision,5035,5539,5,242 
addHighPrecision,4856,5539,0,252 
addHighPrecision,5550,5539,126,246 
addHighPrecision,7460,5539,64,405 
addHighPrecision,5566,5539,43,245 
addHighPrecision,5288,5539,36,246 
addHighPrecision,5614,5539,65,252 
addHighPrecision,5541,5539,24,238 
addHighPrecision,5138,5539,26,238 
addHighPrecision,5187,5539,84,239 
addHighPrecision,5254,5539,84,277 
addHighPrecision,5390,5539,15,259 
addHighPrecision,5166,5539,21,254 
addHighPrecision,5528,5539,87,233 
addHighPrecision,6062,5539,21,241 
addHighPrecision,5267,5539,70,248 
addHighPrecision,5743,5539,132,300 
addHighPrecision,5170,5539,35,255 
addHighPrecision,4960,5539,3,245 
addHighPrecision,5297,5539,20,241 
addHighPrecision,4799,5539,16,238 
addHighPrecision,4756,5539,4,230 
addHighPrecision,4981,5539,2,242 
addHighPrecision,4902,5539,5,235 
addHighPrecision,10024,5539,156,289 
addHighPrecision,5312,5539,161,240 
addHighPrecision,5115,5539,32,238 
addHighPrecision,4874,5539,32,241 
addHighPrecision,5163,5539,21,260 
addHighPrecision,5767,5539,99,283 
addHighPrecision,6429,5539,30,253 
addHighPrecision,5393,5539,55,268 
addHighPrecision,5510,5539,117,237 
addHighPrecision,5505,5539,42,265 
addHighPrecision,5298,5539,25,252 
addHighPrecision,5636,5539,64,248 
addHighPrecision,5311,5539,53,244 
addHighPrecision,5132,5539,44,282 
addHighPrecision,7330,5539,69,251 
addHighPrecision,5245,5539,2,234 
addHighPrecision,4913,5539,2,233 
addHighPrecision,5068,5539,0,243 
addHighPrecision,4965,5539,0,244 
addHighPrecision,5180,5539,3,256 
AddPointToBounds,5425,2483,9,158 
AddPointToBounds,5242,2483,19,111 
AddPointToBounds,6980,2483,30,120 
AddPointToBounds,4053,2483,53,76 
AddPointToBounds,4264,2483,70,124 
AddPointToBounds,3883,2483,17,113 
AddPointToBounds,4278,2483,89,125 
AddPointToBounds,5061,2483,63,106 
AddPointToBounds,3804,2483,54,75 
AddPointToBounds,5542,2483,57,95 
AddPointToBounds,3737,2483,30,99 
AddPointToBounds,4010,2483,17,99 
AddPointToBounds,4133,2483,63,91 
AddPointToBounds,3770,2483,31,73 
AddPointToBounds,4013,2483,38,88 
AddPointToBounds,4214,2483,45,105 
AddPointToBounds,3657,2483,13,76 
AddPointToBounds,4020,2483,20,103 
AddPointToBounds,3768,2483,19,101 
AddPointToBounds,3575,2483,6,63 
AddPointToBounds,4206,2483,25,95 
